#,label,environment,wifi_band,number_of_users,user_1_location,user_2_location,user_3_location,user_4_location,user_5_location,user_6_location,user_1_activity,user_2_activity,user_3_activity,user_4_activity,user_5_activity,user_6_activity
4592,act_47_38,meeting_room,2.4,3,,a,,c,,e,,rotation,,wave,,walk
7550,act_77_26,empty_room,2.4,1,,,,,b,,,,,,rotation,
7353,act_75_27,empty_room,2.4,1,,,e,,,,,,walk,,,
206,act_3_8,classroom,2.4,1,,,c,,,,,,nothing,,,
11103,act_205_15,empty_room,2.4,0,,,,,,,,,,,,
1136,act_12_47,classroom,2.4,3,a,,,,e,b,walk,,,,jump,walk
6681,act_68_48,meeting_room,5.0,4,,b,,d,e,a,,rotation,,jump,wave,rotation
10599,act_108_6,empty_room,5.0,5,a,,c,d,e,b,lie_down,,sit_down,stand_up,nothing,pick_up
2750,act_28_77,classroom,5.0,3,d,e,a,,,,wave,wave,wave,,,
3614,act_37_50,meeting_room,2.4,1,a,,,,,,wave,,,,,
306,act_4_9,classroom,2.4,1,,,,d,,,,,,rotation,,
1850,act_19_68,classroom,5.0,1,c,,,,,,wave,,,,,
3415,act_35_49,classroom,5.0,5,,b,c,d,e,a,,jump,wave,wave,lie_down,jump
10235,act_104_38,empty_room,5.0,4,,a,,c,d,e,,rotation,,wave,lie_down,walk
1989,act_21_9,classroom,5.0,1,,,c,,,,,,walk,,,
3241,act_33_73,classroom,5.0,4,d,,a,,c,e,nothing,,nothing,,walk,nothing
2799,act_29_27,classroom,5.0,3,,d,,a,,c,,nothing,,rotation,,stand_up
4516,act_46_61,meeting_room,2.4,3,b,c,d,,,,pick_up,pick_up,sit_down,,,
5631,act_57_87,meeting_room,5.0,1,,,b,,,,,,lie_down,,,
8979,act_91_69,empty_room,5.0,1,c,,,,,,lie_down,,,,,
3110,act_32_41,classroom,5.0,4,,a,,c,d,e,,lie_down,,sit_down,stand_up,wave
4940,act_50_89,meeting_room,2.4,4,,a,,c,d,e,,sit_down,,sit_down,stand_up,sit_down
4060,act_42_1,meeting_room,2.4,1,,,,,,a,,,,,,nothing
1988,act_21_8,classroom,5.0,1,,,c,,,,,,nothing,,,
5935,act_60_94,meeting_room,5.0,1,,,,,,a,,,,,,jump
10024,act_102_25,empty_room,5.0,3,c,,,,b,d,pick_up,,,,walk,sit_down
5811,act_59_69,meeting_room,5.0,1,,,,,b,,,,,,pick_up,
384,act_4_87,classroom,2.4,1,,,,c,,,,,,lie_down,,
5635,act_57_91,meeting_room,5.0,1,,,c,,,,,,nothing,,,
4308,act_44_51,meeting_room,2.4,2,,,c,d,,,,,pick_up,pick_up,,
3389,act_35_23,classroom,5.0,5,,d,e,a,b,c,,lie_down,pick_up,sit_down,stand_up,wave
3157,act_32_88,classroom,5.0,4,,a,,c,d,e,,pick_up,,pick_up,sit_down,pick_up
6054,act_62_15,meeting_room,5.0,2,,,d,e,,,,,sit_down,stand_up,,
11282,act_206_95,empty_room,5.0,0,,,,,,,,,,,,
6535,act_67_1,meeting_room,5.0,4,a,b,c,d,,,nothing,walk,rotation,jump,,
2728,act_28_55,classroom,5.0,3,b,c,d,,,,nothing,nothing,walk,,,
10132,act_103_34,empty_room,5.0,4,d,e,a,b,,,pick_up,sit_down,stand_up,nothing,,
10022,act_102_23,empty_room,5.0,3,c,,,,b,d,wave,,,,stand_up,lie_down
9810,act_100_9,empty_room,5.0,3,a,b,c,,,,stand_up,nothing,walk,,,
9365,act_95_59,empty_room,5.0,1,,,,,a,,,,,,pick_up,
10931,act_203_41,meeting_room,2.4,0,,,,,,,,,,,,
7691,act_78_68,empty_room,2.4,1,,,,,,c,,,,,,wave
3833,act_39_71,meeting_room,2.4,1,,,e,,,,,,sit_down,,,
9833,act_100_32,empty_room,5.0,3,d,e,a,,,,wave,lie_down,pick_up,,,
4777,act_49_25,meeting_room,2.4,4,c,d,e,a,,,pick_up,sit_down,stand_up,nothing,,
4277,act_44_20,meeting_room,2.4,2,,,e,a,,,,,jump,wave,,
254,act_3_56,classroom,2.4,1,,,d,,,,,,rotation,,,
7853,act_80_32,empty_room,2.4,2,,,a,b,,,,,pick_up,sit_down,,
10832,act_202_41,classroom,5.0,0,,,,,,,,,,,,
2925,act_30_54,classroom,5.0,3,a,,,,e,b,stand_up,,,,walk,stand_up
279,act_3_81,classroom,2.4,1,,,a,,,,,,stand_up,,,
6772,act_69_40,meeting_room,5.0,4,e,,b,,d,a,jump,,lie_down,,sit_down,wave
7416,act_75_90,empty_room,2.4,1,,,b,,,,,,stand_up,,,
3253,act_33_85,classroom,5.0,4,e,,b,,d,a,jump,,jump,,wave,jump
7956,act_81_36,empty_room,2.4,2,,,,,c,d,,,,,jump,stand_up
2481,act_26_6,classroom,5.0,2,,,c,d,,,,,sit_down,stand_up,,
290,act_3_92,classroom,2.4,1,,,c,,,,,,walk,,,
7747,act_79_25,empty_room,2.4,2,c,d,,,,,pick_up,sit_down,,,,
3076,act_32_7,classroom,5.0,4,,b,,d,e,a,,sit_down,,nothing,walk,pick_up
4074,act_42_15,meeting_room,2.4,1,,,,,,b,,,,,,lie_down
2584,act_27_10,classroom,5.0,2,,,,,a,b,,,,,wave,nothing
8143,act_83_25,empty_room,2.4,3,,d,,a,,c,,sit_down,,nothing,,pick_up
6109,act_62_70,meeting_room,5.0,2,,,e,a,,,,,pick_up,sit_down,,
5090,act_52_41,meeting_room,2.4,5,e,a,b,c,d,,wave,lie_down,pick_up,sit_down,stand_up,
7332,act_75_6,empty_room,2.4,1,,,c,,,,,,sit_down,,,
6333,act_64_96,meeting_room,5.0,3,a,b,c,,,,lie_down,lie_down,lie_down,,,
9552,act_97_48,empty_room,5.0,2,a,b,,,,,rotation,rotation,,,,
8724,act_89_12,empty_room,2.4,5,,c,d,e,a,b,,jump,wave,lie_down,pick_up,rotation
10971,act_203_81,meeting_room,2.4,0,,,,,,,,,,,,
7448,act_76_23,empty_room,2.4,1,,,,a,,,,,,sit_down,,
9479,act_96_74,empty_room,5.0,1,,,,,,d,,,,,,walk
6851,act_70_20,meeting_room,5.0,5,c,d,e,a,b,,walk,rotation,jump,wave,lie_down,
10113,act_103_15,empty_room,5.0,4,b,c,d,e,,,lie_down,pick_up,sit_down,stand_up,,
7788,act_79_66,empty_room,2.4,2,c,d,,,,,rotation,rotation,,,,
4067,act_42_8,meeting_room,2.4,1,,,,,,a,,,,,,sit_down
271,act_3_73,classroom,2.4,1,,,a,,,,,,nothing,,,
6010,act_61_70,meeting_room,5.0,2,c,d,,,,,pick_up,pick_up,,,,
9025,act_92_16,empty_room,5.0,1,,c,,,,,,sit_down,,,,
4571,act_47_17,meeting_room,2.4,3,,c,,e,,b,,stand_up,,walk,,sit_down
3577,act_37_13,meeting_room,2.4,1,b,,,,,,jump,,,,,
3566,act_37_2,meeting_room,2.4,1,a,,,,,,walk,,,,,
2972,act_31_2,classroom,5.0,4,a,b,c,d,,,walk,rotation,jump,wave,,
7882,act_80_61,empty_room,2.4,2,,,d,e,,,,,sit_down,sit_down,,
9906,act_101_6,empty_room,5.0,3,,b,,d,,a,,pick_up,,stand_up,,lie_down
4208,act_43_50,meeting_room,2.4,2,a,b,,,,,wave,wave,,,,
3219,act_33_51,classroom,5.0,4,a,,c,,e,b,lie_down,,pick_up,,sit_down,lie_down
1392,act_15_6,classroom,2.4,4,a,,c,,e,b,lie_down,,sit_down,,nothing,pick_up
6697,act_68_64,meeting_room,5.0,4,,d,,a,b,c,,nothing,,walk,walk,nothing
3976,act_41_16,meeting_room,2.4,1,,,,,a,,,,,,walk,
4317,act_44_60,meeting_room,2.4,2,,,d,e,,,,,pick_up,pick_up,,
3181,act_33_13,classroom,5.0,4,b,,d,,a,c,jump,,lie_down,,sit_down,wave
2676,act_28_3,classroom,5.0,3,a,b,c,,,,rotation,jump,wave,,,
6898,act_70_67,meeting_room,5.0,5,c,d,e,a,b,,jump,jump,jump,wave,wave,
1423,act_15_37,classroom,2.4,4,e,,b,,d,a,nothing,,rotation,,wave,walk
84,act_1_84,classroom,2.4,1,e,,,,,,rotation,,,,,
874,act_9_82,classroom,2.4,2,,,,,d,e,,,,,walk,nothing
10848,act_202_57,classroom,5.0,0,,,,,,,,,,,,
8927,act_91_17,empty_room,5.0,1,b,,,,,,sit_down,,,,,
4558,act_47_4,meeting_room,2.4,3,,b,,d,,a,,wave,,pick_up,,jump
4501,act_46_46,meeting_room,2.4,3,a,b,c,,,,nothing,nothing,walk,,,
4648,act_47_94,meeting_room,2.4,3,,b,,d,,a,,jump,,jump,,jump
8182,act_83_64,empty_room,2.4,3,,d,,a,,c,,nothing,,walk,,nothing
6471,act_66_36,meeting_room,5.0,3,d,,,,c,e,stand_up,,,,jump,nothing
2039,act_21_59,classroom,5.0,1,,,d,,,,,,lie_down,,,
8278,act_84_61,empty_room,2.4,3,b,,,,a,c,pick_up,,,,stand_up,pick_up
8818,act_90_7,empty_room,2.4,5,a,,c,d,e,b,pick_up,,stand_up,nothing,walk,sit_down
10946,act_203_56,meeting_room,2.4,0,,,,,,,,,,,,
1133,act_12_44,classroom,2.4,3,e,,,,d,a,sit_down,,,,rotation,stand_up
2451,act_25_75,classroom,5.0,2,d,e,,,,,rotation,rotation,,,,
3955,act_40_94,meeting_room,2.4,1,,,,d,,,,,,jump,,
2330,act_24_53,classroom,5.0,1,,,,,,a,,,,,,sit_down
10300,act_105_4,empty_room,5.0,4,a,,c,,e,b,jump,,lie_down,,sit_down,wave
6243,act_64_6,meeting_room,5.0,3,a,b,c,,,,lie_down,pick_up,sit_down,,,
8586,act_87_72,empty_room,2.4,4,c,,e,,b,d,stand_up,,stand_up,,nothing,stand_up
5043,act_51_93,meeting_room,2.4,4,a,,c,,e,b,rotation,,rotation,,rotation,rotation
10578,act_107_84,empty_room,5.0,5,,a,b,c,d,e,,rotation,rotation,rotation,jump,rotation
4747,act_48_94,meeting_room,2.4,3,a,,,,e,b,jump,,,,jump,jump
7424,act_75_98,empty_room,2.4,1,,,c,,,,,,sit_down,,,
10582,act_107_88,empty_room,5.0,5,,a,b,c,d,e,,pick_up,pick_up,pick_up,sit_down,pick_up
9279,act_94_72,empty_room,5.0,1,,,,a,,,,,,nothing,,
8232,act_84_15,empty_room,2.4,3,b,,,,a,c,lie_down,,,,nothing,pick_up
8337,act_85_21,empty_room,2.4,4,c,d,e,a,,,rotation,jump,wave,lie_down,,
8087,act_82_68,empty_room,2.4,3,c,d,e,,,,wave,wave,wave,,,
7160,act_73_32,empty_room,2.4,1,d,,,,,,wave,,,,,
2402,act_25_26,classroom,5.0,2,c,d,,,,,sit_down,stand_up,,,,
7446,act_76_21,empty_room,2.4,1,,,,a,,,,,,lie_down,,
5521,act_56_76,meeting_room,5.0,1,,e,,,,,,jump,,,,
1217,act_13_29,classroom,2.4,4,d,e,a,b,,,walk,rotation,jump,wave,,
9823,act_100_22,empty_room,5.0,3,c,d,e,,,,jump,wave,lie_down,,,
6021,act_61_81,meeting_room,5.0,2,d,e,,,,,stand_up,stand_up,,,,
8480,act_86_65,empty_room,2.4,4,,d,,a,b,c,,walk,,rotation,rotation,walk
1065,act_11_75,classroom,2.4,3,,e,,b,,d,,rotation,,jump,,rotation
3787,act_39_25,meeting_room,2.4,1,,,e,,,,,,stand_up,,,
4411,act_45_55,meeting_room,2.4,2,,,,,a,b,,,,,rotation,nothing
5386,act_55_40,meeting_room,5.0,1,e,,,,,,jump,,,,,
8414,act_85_98,empty_room,2.4,4,a,b,c,d,,,sit_down,sit_down,sit_down,sit_down,,
5524,act_56_79,meeting_room,5.0,1,,e,,,,,,pick_up,,,,
5997,act_61_57,meeting_room,5.0,2,b,c,,,,,rotation,rotation,,,,
9986,act_101_86,empty_room,5.0,3,,a,,c,,e,,wave,,wave,,wave
7226,act_73_98,empty_room,2.4,1,a,,,,,,sit_down,,,,,
5889,act_60_48,meeting_room,5.0,1,,,,,,a,,,,,,rotation
2162,act_22_83,classroom,5.0,1,,,,c,,,,,,walk,,
3009,act_31_39,classroom,5.0,4,e,a,b,c,,,rotation,jump,wave,lie_down,,
10554,act_107_60,empty_room,5.0,5,,c,d,e,a,b,,lie_down,pick_up,pick_up,sit_down,lie_down
1106,act_12_17,classroom,2.4,3,b,,,,a,c,sit_down,,,,rotation,stand_up
8346,act_85_30,empty_room,2.4,4,d,e,a,b,,,rotation,jump,wave,lie_down,,
693,act_7_99,classroom,2.4,2,a,b,,,,,stand_up,stand_up,,,,
2004,act_21_24,classroom,5.0,1,,,e,,,,,,sit_down,,,
4957,act_51_7,meeting_room,2.4,4,a,,c,,e,b,pick_up,,stand_up,,walk,sit_down
8308,act_84_91,empty_room,2.4,3,a,,,,e,b,nothing,,,,nothing,nothing
9567,act_97_63,empty_room,5.0,2,b,c,,,,,stand_up,stand_up,,,,
4370,act_45_14,meeting_room,2.4,2,,,,,a,b,,,,,stand_up,wave
10029,act_102_30,empty_room,5.0,3,d,,,,c,e,rotation,,,,pick_up,jump
2766,act_28_93,classroom,5.0,3,a,b,c,,,,rotation,rotation,rotation,,,
3930,act_40_69,meeting_room,2.4,1,,,,a,,,,,,pick_up,,
8638,act_88_25,empty_room,2.4,5,c,d,e,a,b,,pick_up,sit_down,stand_up,nothing,walk,
9868,act_100_67,empty_room,5.0,3,c,d,e,,,,jump,jump,jump,,,
11086,act_204_97,meeting_room,5.0,0,,,,,,,,,,,,
10256,act_104_59,empty_room,5.0,4,,c,,e,a,b,,wave,,lie_down,pick_up,wave
629,act_7_35,classroom,2.4,2,d,e,,,,,sit_down,stand_up,,,,
2452,act_25_76,classroom,5.0,2,d,e,,,,,jump,jump,,,,
7946,act_81_26,empty_room,2.4,2,,,,,b,c,,,,,rotation,sit_down
8290,act_84_73,empty_room,2.4,3,d,,,,c,e,nothing,,,,walk,nothing
3825,act_39_63,meeting_room,2.4,1,,,d,,,,,,nothing,,,
10580,act_107_86,empty_room,5.0,5,,a,b,c,d,e,,wave,wave,wave,lie_down,wave
2653,act_27_79,classroom,5.0,2,,,,,c,d,,,,,sit_down,pick_up
10280,act_104_83,empty_room,5.0,4,,a,,c,d,e,,walk,,walk,rotation,walk
3744,act_38_81,meeting_room,2.4,1,,e,,,,,,stand_up,,,,
2177,act_22_98,classroom,5.0,1,,,,d,,,,,,sit_down,,
11179,act_205_91,empty_room,2.4,0,,,,,,,,,,,,
6690,act_68_57,meeting_room,5.0,4,,c,,e,a,b,,rotation,,jump,wave,rotation
10460,act_106_65,empty_room,5.0,5,c,d,e,a,b,,walk,walk,walk,rotation,rotation,
3319,act_34_52,classroom,5.0,5,a,b,c,d,e,,pick_up,pick_up,sit_down,sit_down,stand_up,
10165,act_103_67,empty_room,5.0,4,c,d,e,a,,,jump,jump,jump,wave,,
7433,act_76_8,empty_room,2.4,1,,,,d,,,,,,walk,,
2788,act_29_16,classroom,5.0,3,,c,,e,,b,,sit_down,,nothing,,pick_up
4106,act_42_47,meeting_room,2.4,1,,,,,,a,,,,,,walk
8745,act_89_33,empty_room,2.4,5,,e,a,b,c,d,,pick_up,sit_down,stand_up,nothing,lie_down
1677,act_17_93,classroom,2.4,5,,b,c,d,e,a,,rotation,rotation,rotation,rotation,rotation
3948,act_40_87,meeting_room,2.4,1,,,,c,,,,,,lie_down,,
7619,act_77_95,empty_room,2.4,1,,,,,e,,,,,,wave,
4445,act_45_89,meeting_room,2.4,2,,,,,d,e,,,,,stand_up,sit_down
2937,act_30_66,classroom,5.0,3,c,,,,b,d,rotation,,,,jump,rotation
7323,act_74_96,empty_room,2.4,1,,b,,,,,,lie_down,,,,
8349,act_85_33,empty_room,2.4,4,d,e,a,b,,,lie_down,pick_up,sit_down,stand_up,,
2838,act_29_66,classroom,5.0,3,,d,,a,,c,,rotation,,jump,,rotation
5723,act_58_80,meeting_room,5.0,1,,,,b,,,,,,stand_up,,
10079,act_102_80,empty_room,5.0,3,d,,,,c,e,sit_down,,,,stand_up,sit_down
2504,act_26_29,classroom,5.0,2,,,a,b,,,,,jump,wave,,
9570,act_97_66,empty_room,5.0,2,c,d,,,,,rotation,rotation,,,,
2370,act_24_93,classroom,5.0,1,,,,,,a,,,,,,rotation
4968,act_51_18,meeting_room,2.4,4,b,,d,,a,c,stand_up,,walk,,jump,nothing
5884,act_60_43,meeting_room,5.0,1,,,,,,e,,,,,,pick_up
2218,act_23_40,classroom,5.0,1,,,,,d,,,,,,sit_down,
5848,act_60_7,meeting_room,5.0,1,,,,,,a,,,,,,pick_up
2219,act_23_41,classroom,5.0,1,,,,,d,,,,,,stand_up,
3327,act_34_60,classroom,5.0,5,b,c,d,e,a,,lie_down,lie_down,pick_up,pick_up,sit_down,
8395,act_85_79,empty_room,2.4,4,d,e,a,b,,,pick_up,pick_up,pick_up,sit_down,,
7324,act_74_97,empty_room,2.4,1,,b,,,,,,pick_up,,,,
3584,act_37_20,meeting_room,2.4,1,c,,,,,,walk,,,,,
11087,act_204_98,meeting_room,5.0,0,,,,,,,,,,,,
3620,act_37_56,meeting_room,2.4,1,b,,,,,,walk,,,,,
6218,act_63_80,meeting_room,5.0,2,,,,,c,d,,,,,stand_up,sit_down
2469,act_25_93,classroom,5.0,2,a,b,,,,,rotation,rotation,,,,
8181,act_83_63,empty_room,2.4,3,,c,,e,,b,,stand_up,,nothing,,stand_up
3116,act_32_47,classroom,5.0,4,,b,,d,e,a,,walk,,rotation,jump,walk
86,act_1_86,classroom,2.4,1,e,,,,,,wave,,,,,
9553,act_97_49,empty_room,5.0,2,a,b,,,,,jump,jump,,,,
5974,act_61_34,meeting_room,5.0,2,d,e,,,,,pick_up,sit_down,,,,
2802,act_29_30,classroom,5.0,3,,e,,b,,d,,jump,,lie_down,,rotation
3672,act_38_9,meeting_room,2.4,1,,b,,,,,,nothing,,,,
3668,act_38_5,meeting_room,2.4,1,,b,,,,,,lie_down,,,,
11054,act_204_65,meeting_room,5.0,0,,,,,,,,,,,,
11178,act_205_90,empty_room,2.4,0,,,,,,,,,,,,
5159,act_53_11,meeting_room,2.4,5,,c,d,e,a,b,,rotation,jump,wave,lie_down,walk
7595,act_77_71,empty_room,2.4,1,,,,,b,,,,,,stand_up,
6977,act_71_47,meeting_room,5.0,5,,b,c,d,e,a,,walk,rotation,rotation,jump,walk
5726,act_58_83,meeting_room,5.0,1,,,,c,,,,,,walk,,
4591,act_47_37,meeting_room,2.4,3,,a,,c,,e,,walk,,jump,,nothing
2020,act_21_40,classroom,5.0,1,,,b,,,,,,lie_down,,,
3424,act_35_58,classroom,5.0,5,,c,d,e,a,b,,jump,wave,wave,lie_down,jump
2526,act_26_51,classroom,5.0,2,,,c,d,,,,,pick_up,pick_up,,
8746,act_89_34,empty_room,2.4,5,,e,a,b,c,d,,sit_down,stand_up,nothing,walk,pick_up
7933,act_81_13,empty_room,2.4,2,,,,,a,b,,,,,sit_down,jump
3213,act_33_45,classroom,5.0,4,e,,b,,d,a,stand_up,,walk,,jump,nothing
520,act_6_25,classroom,2.4,1,,,,,,c,,,,,,pick_up
5367,act_55_21,meeting_room,5.0,1,c,,,,,,rotation,,,,,
8415,act_85_99,empty_room,2.4,4,a,b,c,d,,,stand_up,stand_up,stand_up,stand_up,,
6594,act_67_60,meeting_room,5.0,4,b,c,d,e,,,lie_down,lie_down,pick_up,pick_up,,
2896,act_30_25,classroom,5.0,3,c,,,,b,d,pick_up,,,,walk,sit_down
245,act_3_47,classroom,2.4,1,,,c,,,,,,rotation,,,
5931,act_60_90,meeting_room,5.0,1,,,,,,e,,,,,,stand_up
4715,act_48_62,meeting_room,2.4,3,b,,,,a,c,sit_down,,,,nothing,sit_down
10399,act_106_4,empty_room,5.0,5,a,b,c,d,e,,jump,wave,lie_down,pick_up,sit_down,
3426,act_35_60,classroom,5.0,5,,c,d,e,a,b,,lie_down,pick_up,pick_up,sit_down,lie_down
8398,act_85_82,empty_room,2.4,4,e,a,b,c,,,nothing,nothing,nothing,nothing,,
3643,act_37_79,meeting_room,2.4,1,d,,,,,,pick_up,,,,,
797,act_9_5,classroom,2.4,2,,,,,e,a,,,,,stand_up,wave
8335,act_85_19,empty_room,2.4,4,c,d,e,a,,,nothing,walk,rotation,jump,,
7860,act_80_39,empty_room,2.4,2,,,b,c,,,,,wave,lie_down,,
8704,act_88_91,empty_room,2.4,5,a,b,c,d,e,,nothing,nothing,nothing,nothing,nothing,
5510,act_56_65,meeting_room,5.0,1,,d,,,,,,walk,,,,
6298,act_64_61,meeting_room,5.0,3,b,c,d,,,,pick_up,pick_up,sit_down,,,
2002,act_21_22,classroom,5.0,1,,,e,,,,,,lie_down,,,
886,act_9_94,classroom,2.4,2,,,,,e,a,,,,,jump,jump
870,act_9_78,classroom,2.4,2,,,,,c,d,,,,,pick_up,lie_down
6455,act_66_20,meeting_room,5.0,3,c,,,,b,d,walk,,,,lie_down,rotation
10939,act_203_49,meeting_room,2.4,0,,,,,,,,,,,,
10123,act_103_25,empty_room,5.0,4,c,d,e,a,,,pick_up,sit_down,stand_up,nothing,,
8080,act_82_61,empty_room,2.4,3,b,c,d,,,,pick_up,pick_up,sit_down,,,
5721,act_58_78,meeting_room,5.0,1,,,,b,,,,,,pick_up,,
357,act_4_60,classroom,2.4,1,,,,e,,,,,,pick_up,,
11180,act_205_92,empty_room,2.4,0,,,,,,,,,,,,
5452,act_56_7,meeting_room,5.0,1,,b,,,,,,sit_down,,,,
7161,act_73_33,empty_room,2.4,1,d,,,,,,lie_down,,,,,
9244,act_94_37,empty_room,5.0,1,,,,c,,,,,,jump,,
7258,act_74_31,empty_room,2.4,1,,e,,,,,,wave,,,,
8189,act_83_71,empty_room,2.4,3,,d,,a,,c,,sit_down,,stand_up,,sit_down
2744,act_28_71,classroom,5.0,3,c,d,e,,,,sit_down,sit_down,sit_down,,,
6704,act_68_71,meeting_room,5.0,4,,d,,a,b,c,,sit_down,,stand_up,stand_up,sit_down
1276,act_13_88,classroom,2.4,4,e,a,b,c,,,pick_up,pick_up,pick_up,pick_up,,
1891,act_20_10,classroom,5.0,1,,c,,,,,,walk,,,,
9812,act_100_11,empty_room,5.0,3,b,c,d,,,,walk,rotation,jump,,,
6416,act_65_80,meeting_room,5.0,3,,e,,b,,d,,sit_down,,stand_up,,sit_down
3753,act_38_90,meeting_room,2.4,1,,a,,,,,,stand_up,,,,
10368,act_105_72,empty_room,5.0,4,c,,e,,b,d,stand_up,,stand_up,,nothing,stand_up
3564,act_36_99,classroom,5.0,5,a,,c,d,e,b,stand_up,,stand_up,stand_up,stand_up,stand_up
5788,act_59_46,meeting_room,5.0,1,,,,,e,,,,,,rotation,
4959,act_51_9,meeting_room,2.4,4,a,,c,,e,b,stand_up,,walk,,jump,nothing
1547,act_16_62,classroom,2.4,5,b,c,d,e,a,,sit_down,sit_down,stand_up,stand_up,nothing,
6194,act_63_56,meeting_room,5.0,2,,,,,a,b,,,,,jump,walk
2381,act_25_5,classroom,5.0,2,a,b,,,,,wave,lie_down,,,,
6475,act_66_40,meeting_room,5.0,3,e,,,,d,a,jump,,,,sit_down,wave
3824,act_39_62,meeting_room,2.4,1,,,d,,,,,,stand_up,,,
3233,act_33_65,classroom,5.0,4,c,,e,,b,d,walk,,walk,,rotation,walk
9476,act_96_71,empty_room,5.0,1,,,,,,c,,,,,,sit_down
3307,act_34_40,classroom,5.0,5,e,a,b,c,d,,jump,wave,lie_down,pick_up,sit_down,
493,act_5_97,classroom,2.4,1,,,,,e,,,,,,pick_up,
3500,act_36_35,classroom,5.0,5,d,,a,b,c,e,sit_down,,nothing,walk,rotation,stand_up
8351,act_85_35,empty_room,2.4,4,d,e,a,b,,,sit_down,stand_up,nothing,walk,,
1117,act_12_28,classroom,2.4,3,d,,,,c,e,nothing,,,,wave,walk
5638,act_57_94,meeting_room,5.0,1,,,c,,,,,,jump,,,
9913,act_101_13,empty_room,5.0,3,,c,,e,,b,,wave,,pick_up,,jump
6147,act_63_9,meeting_room,5.0,2,,,,,e,a,,,,,jump,stand_up
11137,act_205_49,empty_room,2.4,0,,,,,,,,,,,,
9914,act_101_14,empty_room,5.0,3,,c,,e,,b,,lie_down,,sit_down,,wave
8375,act_85_59,empty_room,2.4,4,b,c,d,e,,,wave,wave,lie_down,lie_down,,
9280,act_94_73,empty_room,5.0,1,,,,b,,,,,,walk,,
6858,act_70_27,meeting_room,5.0,5,c,d,e,a,b,,stand_up,nothing,walk,rotation,jump,
7758,act_79_36,empty_room,2.4,2,d,e,,,,,stand_up,nothing,,,,
9721,act_99_19,empty_room,5.0,2,,,,,b,c,,,,,wave,nothing
6590,act_67_56,meeting_room,5.0,4,b,c,d,e,,,walk,walk,rotation,rotation,,
10239,act_104_42,empty_room,5.0,4,,a,,c,d,e,,pick_up,,stand_up,nothing,lie_down
3646,act_37_82,meeting_room,2.4,1,e,,,,,,nothing,,,,,
8453,act_86_38,empty_room,2.4,4,,a,,c,d,e,,rotation,,wave,lie_down,walk
7558,act_77_34,empty_room,2.4,1,,,,,c,,,,,,walk,
2501,act_26_26,classroom,5.0,2,,,e,a,,,,,nothing,walk,,
5678,act_58_35,meeting_room,5.0,1,,,,b,,,,,,walk,,
9819,act_100_18,empty_room,5.0,3,b,c,d,,,,stand_up,nothing,walk,,,
5242,act_53_94,meeting_room,2.4,5,,b,c,d,e,a,,jump,jump,jump,jump,jump
10434,act_106_39,empty_room,5.0,5,e,a,b,c,d,,rotation,jump,wave,lie_down,pick_up,
2784,act_29_12,classroom,5.0,3,,c,,e,,b,,jump,,lie_down,,rotation
6159,act_63_21,meeting_room,5.0,2,,,,,b,c,,,,,pick_up,rotation
3810,act_39_48,meeting_room,2.4,1,,,c,,,,,,jump,,,
8324,act_85_8,empty_room,2.4,4,a,b,c,d,,,sit_down,stand_up,nothing,walk,,
10298,act_105_2,empty_room,5.0,4,a,,c,,e,b,walk,,jump,,lie_down,rotation
2994,act_31_24,classroom,5.0,4,c,d,e,a,,,lie_down,pick_up,sit_down,stand_up,,
1697,act_18_14,classroom,2.4,5,b,,d,e,a,c,wave,,pick_up,sit_down,stand_up,lie_down
5686,act_58_43,meeting_room,5.0,1,,,,c,,,,,,nothing,,
2296,act_24_19,classroom,5.0,1,,,,,,c,,,,,,nothing
9281,act_94_74,empty_room,5.0,1,,,,b,,,,,,rotation,,
6505,act_66_70,meeting_room,5.0,3,c,,,,b,d,pick_up,,,,sit_down,pick_up
5940,act_60_99,meeting_room,5.0,1,,,,,,a,,,,,,stand_up
7764,act_79_42,empty_room,2.4,2,e,a,,,,,lie_down,pick_up,,,,
2053,act_21_73,classroom,5.0,1,,,a,,,,,,nothing,,,
1777,act_18_94,classroom,2.4,5,a,,c,d,e,b,jump,,jump,jump,jump,jump
8276,act_84_59,empty_room,2.4,3,b,,,,a,c,wave,,,,pick_up,wave
3314,act_34_47,classroom,5.0,5,a,b,c,d,e,,walk,walk,rotation,rotation,jump,
4782,act_49_30,meeting_room,2.4,4,d,e,a,b,,,rotation,jump,wave,lie_down,,
6633,act_67_99,meeting_room,5.0,4,a,b,c,d,,,stand_up,stand_up,stand_up,stand_up,,
9802,act_100_1,empty_room,5.0,3,a,b,c,,,,nothing,walk,rotation,,,
8425,act_86_10,empty_room,2.4,4,,c,,e,a,b,,walk,,jump,wave,nothing
1593,act_17_9,classroom,2.4,5,,b,c,d,e,a,,nothing,walk,rotation,jump,stand_up
1724,act_18_41,classroom,2.4,5,e,,b,c,d,a,wave,,pick_up,sit_down,stand_up,lie_down
7606,act_77_82,empty_room,2.4,1,,,,,d,,,,,,walk,
216,act_3_18,classroom,2.4,1,,,d,,,,,,walk,,,
8050,act_82_31,empty_room,2.4,3,d,e,a,,,,jump,wave,lie_down,,,
6708,act_68_75,meeting_room,5.0,4,,e,,b,c,d,,rotation,,jump,jump,rotation
7855,act_80_34,empty_room,2.4,2,,,a,b,,,,,stand_up,nothing,,
